# Haritha Hospitals - Schema + Data
# Entity: Employee Checkin
# Generated: 2026-08-19 19:31 IST

## Schema
Entity,Field,Type,Required,Description,Example,Valid Values / Notes
Employee Checkin,employee,Link,Yes,Employee,EMP-001,Link → Employee
Employee Checkin,time,Datetime,Yes,Check-in timestamp,2025-05-26 06:00:00,ISO datetime
Employee Checkin,log_type,Select,Yes,IN or OUT,IN,IN/OUT
Employee Checkin,device_id,Data,No,Biometric device ID,DEV-001,free text
Employee Checkin,source,Select,No,Check-in source,Manual,Manual/Biometric/Web/Email
Employee Checkin,is_off,Check,No,Off-shift checkin flag (custom field — fixes pberpqa gap),0,Custom Field 0/1
Employee Checkin,shift,Link,No,Linked shift type,Morning Regular 06:00-14:00,Link → Shift Type
Employee Checkin,company,Link,Yes,Company,Haritha Hospitals,Link → Company

## Data
employee,time,log_type,device_id,source,is_off,shift,company
EMP-1126,2025-06-04 00:00:00,OUT,EMP-1126,Biometric,0,,Haritha Hospitals
EMP-1126,2025-06-05 00:00:00,IN,EMP-1126,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1126,2025-06-05 00:00:00,OUT,EMP-1126,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1126,2025-06-06 00:00:00,IN,EMP-1126,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1126,2025-06-06 00:00:00,OUT,EMP-1126,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1126,2025-06-07 00:00:00,IN,EMP-1126,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1126,2025-06-07 00:00:00,OUT,EMP-1126,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1126,2025-06-08 00:00:00,IN,EMP-1126,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1126,2025-06-08 00:00:00,OUT,EMP-1126,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1126,2025-06-09 00:00:00,IN,EMP-1126,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1126,2025-06-09 00:00:00,OUT,EMP-1126,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1126,2025-06-10 00:00:00,IN,EMP-1126,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1126,2025-06-10 00:00:00,OUT,EMP-1126,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1126,2025-06-11 00:00:00,IN,EMP-1126,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1126,2025-06-11 00:00:00,OUT,EMP-1126,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1126,2025-06-12 00:00:00,IN,EMP-1126,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1126,2025-06-12 00:00:00,OUT,EMP-1126,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1126,2025-06-13 00:00:00,IN,EMP-1126,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1126,2025-06-13 00:00:00,OUT,EMP-1126,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1126,2025-06-14 00:00:00,IN,EMP-1126,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1126,2025-06-14 00:00:00,OUT,EMP-1126,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1126,2025-06-15 00:00:00,IN,EMP-1126,Biometric,0,,Haritha Hospitals
EMP-1126,2025-06-15 00:00:00,OUT,EMP-1126,Biometric,0,,Haritha Hospitals
EMP-1126,2025-06-16 00:00:00,IN,EMP-1126,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1126,2025-06-16 00:00:00,OUT,EMP-1126,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1126,2025-06-17 00:00:00,IN,EMP-1126,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1126,2025-06-17 00:00:00,OUT,EMP-1126,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1126,2025-06-18 00:00:00,IN,EMP-1126,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1126,2025-06-18 00:00:00,OUT,EMP-1126,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1126,2025-06-19 00:00:00,IN,EMP-1126,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1126,2025-06-19 00:00:00,OUT,EMP-1126,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1126,2025-06-20 00:00:00,IN,EMP-1126,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1126,2025-06-20 00:00:00,OUT,EMP-1126,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1126,2025-06-21 00:00:00,IN,EMP-1126,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1126,2025-06-21 00:00:00,OUT,EMP-1126,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1126,2025-06-22 00:00:00,IN,EMP-1126,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1126,2025-06-22 00:00:00,OUT,EMP-1126,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1126,2025-06-23 00:00:00,IN,EMP-1126,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1126,2025-06-23 00:00:00,OUT,EMP-1126,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1126,2025-06-24 00:00:00,IN,EMP-1126,Biometric,0,,Haritha Hospitals
EMP-1126,2025-06-24 00:00:00,OUT,EMP-1126,Biometric,0,,Haritha Hospitals
EMP-1127,2025-05-26 09:27:55,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-05-26 09:27:55,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-05-27 00:00:00,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-05-27 00:00:00,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-05-28 09:19:15,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-05-28 09:19:15,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-05-29 18:30:30,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-05-29 18:30:30,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-05-30 09:29:38,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-05-30 09:29:38,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-05-31 09:25:57,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-05-31 09:25:57,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-01 00:00:00,IN,EMP-1127,Biometric,0,,Haritha Hospitals
EMP-1127,2025-06-01 00:00:00,OUT,EMP-1127,Biometric,0,,Haritha Hospitals
EMP-1127,2025-06-02 09:28:26,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-02 09:28:26,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-03 09:24:47,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-03 09:24:47,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-04 09:18:55,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-04 09:18:55,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-05 09:17:40,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-05 09:17:40,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-06 09:21:45,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-06 09:21:45,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-07 00:00:00,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-07 00:00:00,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-08 00:00:00,IN,EMP-1127,Biometric,0,,Haritha Hospitals
EMP-1127,2025-06-08 00:00:00,OUT,EMP-1127,Biometric,0,,Haritha Hospitals
EMP-1127,2025-06-09 10:12:59,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-09 10:12:59,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-10 09:30:24,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-10 09:30:24,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-11 09:56:09,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-11 09:56:09,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-12 00:00:00,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-12 00:00:00,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-13 09:52:16,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-13 09:52:16,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-14 10:22:34,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-14 10:22:34,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-15 00:00:00,IN,EMP-1127,Biometric,0,,Haritha Hospitals
EMP-1127,2025-06-15 00:00:00,OUT,EMP-1127,Biometric,0,,Haritha Hospitals
EMP-1127,2025-06-16 10:24:10,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-16 10:24:10,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-17 09:40:57,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-17 09:40:57,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-18 09:36:16,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-18 09:36:16,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-19 09:43:03,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-19 09:43:03,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-20 00:00:00,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-20 00:00:00,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-21 10:57:07,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-21 10:57:07,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-22 00:00:00,IN,EMP-1127,Biometric,0,,Haritha Hospitals
EMP-1127,2025-06-22 00:00:00,OUT,EMP-1127,Biometric,0,,Haritha Hospitals
EMP-1127,2025-06-23 11:00:26,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-23 11:00:26,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-24 09:27:02,IN,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1127,2025-06-24 09:27:02,OUT,EMP-1127,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1128,2025-05-26 08:34:51,IN,EMP-1128,Biometric,0,,Haritha Hospitals
EMP-1128,2025-05-26 08:34:51,OUT,EMP-1128,Biometric,0,,Haritha Hospitals
EMP-1128,2025-05-27 14:07:28,IN,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-05-27 20:22:54,OUT,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-05-28 14:02:00,IN,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-05-28 20:37:13,OUT,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-05-29 13:48:49,IN,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-05-29 20:31:38,OUT,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-05-30 13:28:38,IN,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-05-30 20:29:11,OUT,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-05-31 14:09:59,IN,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-05-31 20:30:26,OUT,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-06-01 13:58:44,IN,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-06-01 20:27:26,OUT,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-06-02 00:00:00,IN,EMP-1128,Biometric,0,,Haritha Hospitals
EMP-1128,2025-06-02 00:00:00,OUT,EMP-1128,Biometric,0,,Haritha Hospitals
EMP-1128,2025-06-03 14:03:24,IN,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-06-03 20:44:09,OUT,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-06-04 07:59:45,IN,EMP-1128,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1128,2025-06-04 20:44:04,OUT,EMP-1128,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1128,2025-06-05 08:17:01,IN,EMP-1128,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1128,2025-06-05 14:53:34,OUT,EMP-1128,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1128,2025-06-06 08:30:13,IN,EMP-1128,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1128,2025-06-06 14:34:01,OUT,EMP-1128,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1128,2025-06-07 08:00:00,IN,EMP-1128,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1128,2025-06-07 14:00:00,OUT,EMP-1128,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1128,2025-06-08 08:08:07,IN,EMP-1128,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1128,2025-06-08 14:25:48,OUT,EMP-1128,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1128,2025-06-09 08:02:07,IN,EMP-1128,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1128,2025-06-09 14:30:04,OUT,EMP-1128,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1128,2025-06-10 07:59:32,IN,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-06-10 14:48:34,OUT,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-06-11 08:16:42,IN,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-06-11 14:43:37,OUT,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-06-12 08:02:00,IN,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-06-12 14:17:00,OUT,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-06-13 14:04:40,IN,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-06-13 20:37:33,OUT,EMP-1128,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1128,2025-06-14 00:00:00,IN,EMP-1128,Biometric,0,,Haritha Hospitals
EMP-1128,2025-06-14 00:00:00,OUT,EMP-1128,Biometric,0,,Haritha Hospitals
EMP-1128,2025-06-15 20:02:34,IN,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-15 08:42:20,OUT,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-16 20:12:21,IN,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-16 08:48:52,OUT,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-17 20:06:55,IN,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-17 08:53:42,OUT,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-18 20:10:38,IN,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-18 08:40:37,OUT,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-19 20:20:22,IN,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-19 08:37:02,OUT,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-20 20:10:07,IN,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-20 08:32:47,OUT,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-21 20:37:37,IN,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-21 08:45:04,OUT,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-22 20:01:38,IN,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-22 09:02:56,OUT,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-23 20:06:55,IN,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-23 08:50:41,OUT,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-24 20:00:00,IN,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1128,2025-06-24 20:00:00,OUT,EMP-1128,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1129,2025-05-26 09:29:21,IN,EMP-1129,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1129,2025-05-26 19:53:15,OUT,EMP-1129,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1129,2025-05-27 09:22:20,IN,EMP-1129,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1129,2025-05-27 19:12:28,OUT,EMP-1129,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1129,2025-05-28 09:09:59,IN,EMP-1129,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1129,2025-05-28 19:53:52,OUT,EMP-1129,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1129,2025-05-29 09:30:48,IN,EMP-1129,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1129,2025-05-29 19:02:49,OUT,EMP-1129,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1129,2025-05-30 09:15:52,IN,EMP-1129,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1129,2025-05-30 19:12:33,OUT,EMP-1129,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1129,2025-05-31 09:24:32,IN,EMP-1129,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1129,2025-05-31 19:27:21,OUT,EMP-1129,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1129,2025-06-01 00:00:00,IN,EMP-1129,Biometric,0,,Haritha Hospitals
EMP-1129,2025-06-01 00:00:00,OUT,EMP-1129,Biometric,0,,Haritha Hospitals
EMP-1129,2025-06-02 09:17:12,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-02 18:57:31,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-03 09:37:51,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-03 19:09:34,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-04 09:22:50,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-04 19:42:14,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-05 09:36:43,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-05 19:29:16,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-06 09:27:01,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-06 19:26:31,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-07 08:56:47,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-07 18:41:30,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-08 00:00:00,IN,EMP-1129,Biometric,0,,Haritha Hospitals
EMP-1129,2025-06-08 00:00:00,OUT,EMP-1129,Biometric,0,,Haritha Hospitals
EMP-1129,2025-06-09 09:45:41,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-09 19:29:07,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-10 09:16:10,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-10 18:25:01,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-11 09:07:02,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-11 18:51:42,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-12 09:49:11,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-12 19:02:47,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-13 09:30:00,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-13 18:30:00,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-14 09:30:00,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-14 18:30:00,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-15 00:00:00,IN,EMP-1129,Biometric,0,,Haritha Hospitals
EMP-1129,2025-06-15 00:00:00,OUT,EMP-1129,Biometric,0,,Haritha Hospitals
EMP-1129,2025-06-16 09:22:57,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-16 19:58:46,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-17 09:17:19,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-17 18:39:48,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-18 09:07:31,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-18 20:21:40,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-19 09:36:42,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-19 18:47:55,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-20 09:32:34,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-20 18:52:16,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-21 09:45:17,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-21 19:57:01,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-22 00:00:00,IN,EMP-1129,Biometric,0,,Haritha Hospitals
EMP-1129,2025-06-22 00:00:00,OUT,EMP-1129,Biometric,0,,Haritha Hospitals
EMP-1129,2025-06-23 09:45:18,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-23 19:54:27,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-24 09:29:06,IN,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1129,2025-06-24 19:09:35,OUT,EMP-1129,Biometric,0,G0930R0900,Haritha Hospitals
EMP-1130,2025-05-26 00:00:00,IN,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-05-26 00:00:00,OUT,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-05-27 00:00:00,IN,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-05-27 00:00:00,OUT,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-05-28 00:00:00,IN,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-05-28 00:00:00,OUT,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-05-29 17:00:00,IN,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-05-29 09:32:00,OUT,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-05-30 17:00:00,IN,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-05-30 09:32:00,OUT,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-05-31 17:00:00,IN,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-05-31 09:20:00,OUT,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-06-01 00:00:00,IN,EMP-1130,Biometric,0,,Haritha Hospitals
EMP-1130,2025-06-01 00:00:00,OUT,EMP-1130,Biometric,0,,Haritha Hospitals
EMP-1130,2025-06-02 00:00:00,IN,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-06-02 00:00:00,OUT,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-06-03 21:36:17,IN,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-06-03 09:49:37,OUT,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-06-04 17:16:15,IN,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-06-04 09:35:51,OUT,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-06-05 00:00:00,IN,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-06-05 00:00:00,OUT,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-06-06 00:00:00,IN,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-06-06 00:00:00,OUT,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-06-07 17:00:00,IN,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-06-07 09:34:00,OUT,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-06-08 09:26:10,IN,EMP-1130,Biometric,0,,Haritha Hospitals
EMP-1130,2025-06-08 17:46:20,OUT,EMP-1130,Biometric,0,,Haritha Hospitals
EMP-1130,2025-06-09 00:00:00,IN,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-06-09 00:00:00,OUT,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1130,2025-06-10 00:00:00,IN,EMP-1130,Biometric,0,N1700S1600,Haritha Hospitals
